player1_id,player2_id,h2h
104471,105676,1
103893,105561,1
126094,104471,1
126094,103893,1
105577,106216,1
105041,105341,1
105385,105065,2
111460,111578,1
104291,124187,1
126205,111202,1
111577,124014,1
111153,126203,1
105357,126207,1
106378,104571,1
105376,105550,1
104534,104505,1
104545,105577,1
105041,105385,1
104180,111460,1
126205,104291,1
111153,111577,1
105992,105357,1
106378,105376,1
106058,104534,1
104545,105041,1
104180,126205,0
105992,111153,1
106378,106058,0
104545,104180,1
105992,106378,1
104545,105992,1
105163,134472,1
104797,105841,1
104460,105583,1
105613,106121,1
105208,104978,1
103893,103843,1
105311,105053,1
105967,105064,1
105870,105487,1
104898,105952,1
106329,105238,2
105430,104022,1
105138,105163,1
104797,104460,1
104926,105613,1
105208,103893,1
105311,105967,0
105870,103852,1
104898,106329,1
105138,104797,1
104926,105208,1
105870,105311,1
104926,105138,2
105870,104898,1
104926,105870,1
105723,104655,1
104252,106065,1
105649,106000,0
106043,104890,1
104468,109739,1
104259,126094,1
106044,103163,1
105332,104098,1
103970,105932,1
105643,104122,1
105379,105497,1
111575,200484,1
106210,104269,1
104547,127157,1
105526,105539,1
104252,105723,1
106043,105649,1
104259,104468,1
106044,105332,1
111575,105379,1
104919,105526,1
104252,106043,1
104259,106044,1
105643,111575,1
104919,106210,1
104252,104259,1
104919,105643,1
104919,104252,1
105181,105723,1
105064,105238,1
105583,109739,1
104259,105487,1
106210,105870,1
105053,104898,1
105589,104122,1
105311,104022,1
105952,106329,1
124116,105932,1
104926,105181,1
105064,105526,1
105583,104468,1
104259,106210,1
105589,105053,1
105311,103893,1
105952,104547,1
124116,104655,1
104926,105064,1
104259,105583,1
105311,105589,1
124116,105952,1
105311,124116,1
105960,105688,1
104672,105454,1
105051,106261,1
106000,106121,1
111460,103333,1
106423,126207,1
105166,106034,1
126203,105062,1
105173,105359,1
106216,105147,1
117361,104505,1
105023,105960,1
104672,104269,1
103852,105051,1
106000,111460,1
106423,105166,1
126203,105077,1
105173,106216,2
104607,117361,1
105023,104672,2
106000,103852,1
106423,126203,1
105023,106000,1
106423,104607,1
105023,106423,1
105041,106335,1
104098,106283,1
126205,134770,1
106378,111202,1
106421,124187,1
105815,104424,1
111442,105074,1
105657,105871,1
111577,104534,1
104571,122548,1
103917,105341,1
106026,111578,1
105550,106368,1
104291,105692,1
105967,105577,1
105223,105041,1
104180,104098,1
126205,106298,1
105777,106378,1
105815,106401,1
100644,111442,1
106058,105657,1
111577,117360,1
104571,105992,1
105683,103917,1
106026,104792,1
105550,104999,1
106233,105967,1
100644,105815,1
105683,104571,1
106026,105550,1
104731,106233,1
105453,126205,1
100644,106421,1
104731,106026,1
100644,105453,1
104731,106058,1
105166,105577,1
103970,106378,0
105138,105065,1
105992,105341,1
104792,105449,1
106043,124187,1
111577,106298,0
124014,105932,1
104898,105077,1
104999,105613,1
104731,104534,1
106401,104678,1
103893,126207,1
104755,111790,1
105173,106421,1
105676,105216,1
105223,104545,0
133430,104297,1
106432,104022,1
103819,105166,1
103970,106058,1
105138,105992,2
104792,105453,1
111577,105332,1
104898,124014,1
104731,105807,2
106401,103893,1
105173,105683,1
111202,105676,0
133430,105223,1
104745,106432,1
103819,103970,1
105138,104792,1
104898,105777,1
105173,111202,1
133430,104745,1
133430,105173,0
103819,104898,1
100644,133430,2
105216,106058,1
105223,104607,1
106283,105332,1
126207,109739,1
126205,105385,1
104545,104678,0
111577,105138,1
106368,111153,1
103970,105449,1
104999,104269,1
105807,103893,1
105023,111578,1
105173,104898,1
104926,106421,1
103333,106210,1
105238,104731,1
104180,105992,1
105077,104022,1
104755,105441,1
111575,105341,1
105216,105311,1
105223,106283,1
104545,126205,1
111577,106368,1
105932,106328,1
103970,104386,1
105173,105023,1
106233,104926,1
103333,104542,1
106401,105238,1
105077,104180,1
104745,104755,1
105216,111575,1
104545,126207,1
111577,105932,2
105777,105216,1
104545,111577,1
103970,106233,1
105777,104545,0
106401,103970,1
105777,106401,1
103898,105732,1
126094,104327,1
106000,104797,1
104547,136440,1
105916,105208,1
106378,105341,1
104122,106109,1
104229,105559,1
105526,105613,1
105385,104297,1
105723,106044,1
104571,105575,1
105583,117365,1
103898,105807,1
111202,126094,3
106000,104468,1
104547,104269,1
105916,105311,1
106378,106421,1
105526,104655,2
104312,105379,1
106432,105385,1
104545,105723,1
103893,106329,1
126203,105216,1
105138,105583,1
111202,103898,1
106000,104547,1
106378,105916,1
105449,104122,1
105526,104312,1
106432,104545,1
126203,103893,1
105138,104571,1
106378,105449,2
105526,106432,1
105138,126203,1
106000,106378,1
105138,106000,1
104745,105583,1
106121,126205,1
105216,144972,1
104919,104755,1
105882,104926,1
104678,105613,1
105238,105526,1
105676,103898,0
105550,104327,1
105385,109739,1
104792,104871,1
106000,104655,1
105649,106044,1
126094,105379,1
105777,106324,1
104022,104882,1
103852,105723,1
104259,105065,1
105053,104672,1
104291,106329,1
105357,106401,1
105138,104312,1
104629,200516,1
105223,105967,1
105173,105575,0
106216,103333,1
126203,104571,1
106233,200282,1
105023,104468,1
104534,111153,1
105430,124014,1
104999,111515,1
105332,105041,1
111202,104547,1
104545,105732,1
105341,105441,1
104180,106071,1
104731,111574,1
105208,105561,1
100644,105985,1
104542,105657,1
133430,106421,1
105449,104597,1
106378,104898,1
105077,104797,1
103917,105916,1
111815,104098,1
105807,105960,1
106298,105074,1
105539,104890,1
106043,104122,1
104386,106423,1
104252,104297,1
105227,105815,1
104745,106121,1
104919,105216,1
104678,105882,1
105238,104607,1
105676,105550,1
104792,105385,1
126094,105777,1
103819,104022,1
103852,104269,1
104259,105053,1
105357,104291,1
105223,104629,1
106233,126203,1
104999,105332,1
104545,111202,1
105341,111442,1
103893,104180,1
104731,105208,1
106432,100644,1
133430,104542,1
103917,105077,1
105807,111815,1
105062,105539,1
106043,104386,1
104745,104919,1
105676,104792,1
126094,106000,2
103819,103852,1
104259,105357,1
105223,105138,2
105023,105430,1
103893,105341,1
104731,106432,1
105807,103917,0
106298,105062,1
126094,105676,1
103819,104259,1
105223,106233,1
105023,104999,1
105807,133430,1
106043,106298,1
104745,126094,1
105807,106043,0
104745,105223,1
106175,207759,1
105985,105467,1
105985,106175,1
104656,105334,1
104233,105707,1
144750,144813,1
144750,104233,1
103499,106397,1
103529,105579,1
106397,103529,1
103499,105579,1
111200,108772,1
144707,105827,1
105436,126689,1
144707,108772,1
105062,105550,1
106043,122078,1
105062,106043,1
105550,122078,1
106368,111790,1
133430,106026,1
133430,106368,1
106026,111790,1
105227,105292,1
105053,105015,1
105227,105053,1
105634,105292,1
106210,105217,1
104586,104898,1
104898,106210,1
105217,104586,1
105649,105311,1
105155,105526,1
105526,105311,1
106249,105870,1
105216,106105,1
104424,106329,1
105216,106329,2
105916,126094,1
111575,105226,1
105916,111575,1
106138,105967,1
103843,105299,1
105967,105299,1
103843,106138,1
105676,105357,1
106401,104327,2
104327,111442,1
105583,106298,1
104542,111513,1
104597,103898,1
104719,104620,1
105332,126774,1
105932,104672,1
120424,106044,1
104797,104755,1
104468,104312,1
105376,105613,1
105657,105561,1
104999,105732,1
105967,103908,1
103917,104460,1
104797,120424,1
105376,104468,1
104999,105967,1
104932,103917,1
105332,105676,1
105932,104797,1
105332,105932,1
105376,104999,1
105311,105539,1
105341,106421,1
106281,105208,1
104571,104547,1
106000,103893,1
104259,126185,1
105575,109054,1
104022,105441,1
104678,105723,1
105550,105583,1
104297,105430,1
104542,105311,1
105526,105341,1
106281,105173,1
106000,104571,1
105575,104259,1
104926,104022,1
104678,105550,1
105526,104542,1
106000,106281,1
104926,105575,1
105138,104678,1
106000,105526,1
106000,104926,1
105583,104629,1
106329,200059,1
105216,106207,1
104797,105526,1
111577,126774,1
106378,106071,1
105376,104919,1
104571,105577,1
104229,144707,1
126203,105842,1
105550,106432,1
105583,105077,1
104797,111575,1
104571,105376,1
126203,105932,1
105550,106233,1
105216,105583,1
104797,111577,1
104571,104229,1
105550,126203,1
104797,105216,0
104571,105550,1
104797,104571,1
105539,117361,1
104871,105561,2
105385,200095,1
111190,104297,1
105657,104291,1
105238,144750,1
104660,106044,1
104534,105051,1
106000,105357,1
105041,104719,1
104327,105585,1
105676,105539,1
105385,104871,1
111190,103893,1
105967,105657,1
105238,104660,1
104534,104999,1
106000,105041,1
105676,105385,1
105967,111190,1
105238,104534,1
106000,100644,1
105676,105967,1
105238,106000,1
105676,105238,1
100644,106378,1
104926,104898,1
126094,106058,1
104607,111577,1
104327,105807,1
105583,104269,1
104999,105526,0
106401,105932,1
105138,105585,1
105379,104719,1
105223,104655,1
105777,106000,1
104919,103893,1
111575,105842,1
104745,106298,1
104327,105583,1
106401,104999,1
105138,105379,1
100644,126094,1
105777,105138,1
104745,104545,0
105238,106421,1
106071,105311,1
106043,105385,1
105676,103852,1
105051,103333,1
104229,106121,1
104755,105023,1
105173,104424,1
105216,105332,1
104731,104468,1
105992,126208,1
106034,105015,1
105227,126774,1
105449,105238,1
105676,105051,1
104755,104229,1
105173,106210,1
105216,105683,1
105992,104731,1
105227,106034,1
106043,105449,1
105676,104755,1
105173,105227,1
105676,105173,2
103852,103333,1
105238,106058,1
111202,105138,1
104468,200059,1
105223,105932,1
126774,111575,1
104678,133430,1
104731,105173,1
105449,106401,1
105842,104871,1
106378,106210,1
105992,105585,1
126207,105332,1
105023,105216,1
104926,104269,1
111577,104655,1
103819,106043,1
105238,103852,1
104755,111202,1
104468,105676,1
105223,126094,1
104545,126774,1
104678,106233,1
105526,104731,1
105449,105842,1
105227,106378,1
105023,126207,1
104926,106298,1
104745,111577,1
104755,104468,1
105223,100644,1
105077,105526,0
105777,105023,1
103819,104755,1
105223,104678,1
104932,105060,1
103898,105932,1
105967,105238,1
105074,105376,1
104660,111577,1
105311,105332,1
103970,105882,1
104327,105649,1
124014,133430,1
126774,104655,1
103333,105550,1
126207,104252,1
104542,104932,1
103898,105967,1
105074,106401,1
105311,104660,1
106043,124014,1
105676,126207,1
104542,103898,0
105074,105311,1
126774,105676,1
104542,105074,1
106043,126774,1
104542,106043,1
122330,104559,1
105575,105583,1
105936,126094,1
104586,104505,1
104297,105539,1
104534,106432,1
106000,105341,1
106026,126128,1
104312,106210,1
105806,104882,1
106421,105723,1
122330,105077,1
105575,105936,1
105173,104586,1
104534,104297,1
106000,106026,1
104312,104259,1
105806,111513,1
106421,105807,1
105575,122330,1
105173,104534,1
105806,106421,1
106000,105806,1
106000,105575,2
111202,105916,1
105132,105041,1
104571,105613,1
104926,104291,1
111200,104919,1
104999,144707,1
104678,104620,1
105668,105732,1
104731,111202,1
104269,105132,1
105223,105526,1
104926,111200,1
104999,104678,1
104926,106058,1
105223,104269,1
105777,104926,1
105916,111577,1
104919,104999,1
105223,105311,2
103898,105385,1
105992,105238,1
106058,105577,1
104898,103843,1
111202,103893,1
105676,105376,1
105173,105074,1
133430,105216,1
105332,105449,1
105916,104919,1
105223,103898,1
106058,104898,1
105227,105916,1
105676,106058,1
103819,105173,1
105223,105227,1
103819,105676,0
106233,126094,1
104755,103852,1
106298,124116,1
104198,104731,1
110602,105341,1
105077,105023,1
104259,104545,1
105732,106071,1
106043,104926,1
105807,105550,1
104468,105208,1
104755,106233,1
106298,104198,1
106378,110602,1
104259,105732,1
104542,106000,1
100644,104468,1
106378,105526,1
104259,106043,1
104542,104259,1
106378,105539,1
104269,126094,1
105376,105992,1
104871,104468,1
105173,103970,1
106043,104678,1
104898,105449,1
103917,105577,1
105936,105216,1
111202,104999,1
106233,105376,1
105138,104871,1
104545,106043,1
105936,105023,1
106058,106298,1
104269,106233,1
105936,103917,1
104745,104655,1
106058,104269,1
103898,105227,1
105936,104745,1
106058,103898,1
105936,104545,1
106058,105936,1
106058,105227,1
106058,100644,1
105676,106298,1
104542,104327,1
106298,104327,1
106421,106432,0
111202,106421,1
126094,106432,1
126094,133430,1
126094,106420,1
111202,133430,1
133430,106420,1
111202,106420,1
111575,111577,1
106421,111575,1
106432,111577,1
106421,111577,1
106233,104545,1
103819,105023,1
106401,104607,1
100644,105023,1
105227,126207,1
